"COUNTY_NUM","CASETYPE","CASEYR","CASENUM","COUNTYNAME","CASE_ID"
"01","CI",17,4354,"Douglas","CI 01 17-4354"
"01","CI",17,4355,"Douglas","CI 01 17-4355"
"01","CI",17,4356,"Douglas","CI 01 17-4356"
"01","CI",17,4358,"Douglas","CI 01 17-4358"
"01","CI",17,4359,"Douglas","CI 01 17-4359"
"01","CI",17,4372,"Douglas","CI 01 17-4372"
"01","CI",17,4373,"Douglas","CI 01 17-4373"
"01","CI",17,4407,"Douglas","CI 01 17-4407"
"01","CI",17,4424,"Douglas","CI 01 17-4424"
"01","CI",17,4425,"Douglas","CI 01 17-4425"
"01","CI",17,4426,"Douglas","CI 01 17-4426"
"01","CI",17,4459,"Douglas","CI 01 17-4459"
"01","CI",17,4460,"Douglas","CI 01 17-4460"
"01","CI",17,4461,"Douglas","CI 01 17-4461"
"01","CI",17,4480,"Douglas","CI 01 17-4480"
"01","CI",17,4481,"Douglas","CI 01 17-4481"
"01","CI",17,4482,"Douglas","CI 01 17-4482"
"01","CI",17,4483,"Douglas","CI 01 17-4483"
"01","CI",17,4484,"Douglas","CI 01 17-4484"
"01","CI",17,4486,"Douglas","CI 01 17-4486"
"01","CI",17,4487,"Douglas","CI 01 17-4487"
"01","CI",17,4523,"Douglas","CI 01 17-4523"
"01","CI",17,4524,"Douglas","CI 01 17-4524"
"01","CI",17,4525,"Douglas","CI 01 17-4525"
"01","CI",17,4527,"Douglas","CI 01 17-4527"
"01","CI",17,4528,"Douglas","CI 01 17-4528"
"01","CI",17,4529,"Douglas","CI 01 17-4529"
"01","CI",17,4531,"Douglas","CI 01 17-4531"
"01","CI",17,4532,"Douglas","CI 01 17-4532"
"01","CI",17,4533,"Douglas","CI 01 17-4533"
"01","CI",17,4534,"Douglas","CI 01 17-4534"
"01","CI",17,4536,"Douglas","CI 01 17-4536"
"01","CI",17,4537,"Douglas","CI 01 17-4537"
"01","CI",17,4538,"Douglas","CI 01 17-4538"
"01","CI",17,4539,"Douglas","CI 01 17-4539"
"01","CI",17,4540,"Douglas","CI 01 17-4540"
"01","CI",17,4541,"Douglas","CI 01 17-4541"
"01","CI",17,4542,"Douglas","CI 01 17-4542"
"01","CI",17,4543,"Douglas","CI 01 17-4543"
"01","CI",17,4544,"Douglas","CI 01 17-4544"
"01","CI",17,4545,"Douglas","CI 01 17-4545"
"01","CI",17,4547,"Douglas","CI 01 17-4547"
"01","CI",17,4548,"Douglas","CI 01 17-4548"
"01","CI",17,4550,"Douglas","CI 01 17-4550"
"01","CI",17,4551,"Douglas","CI 01 17-4551"
"01","CI",17,4552,"Douglas","CI 01 17-4552"
"01","CI",17,4555,"Douglas","CI 01 17-4555"
"01","CI",17,4556,"Douglas","CI 01 17-4556"
"01","CI",17,4557,"Douglas","CI 01 17-4557"
"01","CI",17,4558,"Douglas","CI 01 17-4558"
"01","CI",17,4560,"Douglas","CI 01 17-4560"
"01","CI",17,4562,"Douglas","CI 01 17-4562"
"01","CI",17,4563,"Douglas","CI 01 17-4563"
"01","CI",17,4564,"Douglas","CI 01 17-4564"
"01","CI",17,4565,"Douglas","CI 01 17-4565"
"01","CI",17,4569,"Douglas","CI 01 17-4569"
"01","CI",17,4571,"Douglas","CI 01 17-4571"
"01","CI",17,4573,"Douglas","CI 01 17-4573"
"01","CI",17,4575,"Douglas","CI 01 17-4575"
"01","CI",17,4576,"Douglas","CI 01 17-4576"
"01","CI",17,4577,"Douglas","CI 01 17-4577"
"01","CI",17,4578,"Douglas","CI 01 17-4578"
"01","CI",17,4579,"Douglas","CI 01 17-4579"
"01","CI",17,4580,"Douglas","CI 01 17-4580"
"01","CI",17,4582,"Douglas","CI 01 17-4582"
"01","CI",17,4583,"Douglas","CI 01 17-4583"
"01","CI",17,4584,"Douglas","CI 01 17-4584"
"01","CI",17,4585,"Douglas","CI 01 17-4585"
"01","CI",17,4586,"Douglas","CI 01 17-4586"
"01","CI",17,4587,"Douglas","CI 01 17-4587"
"01","CI",17,4588,"Douglas","CI 01 17-4588"
"01","CI",17,4591,"Douglas","CI 01 17-4591"
"01","CI",17,4592,"Douglas","CI 01 17-4592"
"01","CI",17,4593,"Douglas","CI 01 17-4593"
"01","CI",17,4594,"Douglas","CI 01 17-4594"
"01","CI",17,4598,"Douglas","CI 01 17-4598"
"01","CI",17,4602,"Douglas","CI 01 17-4602"
"01","CI",17,4607,"Douglas","CI 01 17-4607"
"01","CI",17,4616,"Douglas","CI 01 17-4616"
"01","CI",17,4623,"Douglas","CI 01 17-4623"
"01","CI",17,4631,"Douglas","CI 01 17-4631"
"01","CI",17,4639,"Douglas","CI 01 17-4639"
"01","CI",17,4641,"Douglas","CI 01 17-4641"
"01","CI",17,4642,"Douglas","CI 01 17-4642"
"01","CI",17,4643,"Douglas","CI 01 17-4643"
"01","CI",17,4644,"Douglas","CI 01 17-4644"
"01","CI",17,4646,"Douglas","CI 01 17-4646"
"01","CI",17,4647,"Douglas","CI 01 17-4647"
"01","CI",17,4652,"Douglas","CI 01 17-4652"
"01","CI",17,4654,"Douglas","CI 01 17-4654"
"01","CI",17,4656,"Douglas","CI 01 17-4656"
"01","CI",17,4662,"Douglas","CI 01 17-4662"
"01","CI",17,4668,"Douglas","CI 01 17-4668"
"01","CI",17,4669,"Douglas","CI 01 17-4669"
"01","CI",17,4670,"Douglas","CI 01 17-4670"
"01","CI",17,4672,"Douglas","CI 01 17-4672"
"01","CI",17,4673,"Douglas","CI 01 17-4673"
"01","CI",17,4674,"Douglas","CI 01 17-4674"
"01","CI",17,4675,"Douglas","CI 01 17-4675"
"01","CI",17,4682,"Douglas","CI 01 17-4682"
"01","CI",17,4685,"Douglas","CI 01 17-4685"
"01","CI",17,4686,"Douglas","CI 01 17-4686"
"01","CI",17,4687,"Douglas","CI 01 17-4687"
"01","CI",17,4688,"Douglas","CI 01 17-4688"
"01","CI",17,4701,"Douglas","CI 01 17-4701"
"01","CI",17,4704,"Douglas","CI 01 17-4704"
"01","CI",17,4705,"Douglas","CI 01 17-4705"
"01","CI",17,4708,"Douglas","CI 01 17-4708"
"01","CI",17,4711,"Douglas","CI 01 17-4711"
"01","CI",17,4713,"Douglas","CI 01 17-4713"
"01","CI",17,4714,"Douglas","CI 01 17-4714"
"01","CI",17,4718,"Douglas","CI 01 17-4718"
"01","CI",17,4720,"Douglas","CI 01 17-4720"
"01","CI",17,4770,"Douglas","CI 01 17-4770"
"01","CI",17,4771,"Douglas","CI 01 17-4771"
"01","CI",17,4788,"Douglas","CI 01 17-4788"
"01","CI",17,4825,"Douglas","CI 01 17-4825"
"01","CI",17,4829,"Douglas","CI 01 17-4829"
"01","CI",17,4830,"Douglas","CI 01 17-4830"
"01","CI",17,4831,"Douglas","CI 01 17-4831"
"01","CI",17,4841,"Douglas","CI 01 17-4841"
"01","CI",17,4843,"Douglas","CI 01 17-4843"
"01","CI",17,4844,"Douglas","CI 01 17-4844"
"01","CI",17,4846,"Douglas","CI 01 17-4846"
"01","CI",17,4850,"Douglas","CI 01 17-4850"
"01","CI",17,4851,"Douglas","CI 01 17-4851"
"01","CI",17,4853,"Douglas","CI 01 17-4853"
"01","CI",17,4854,"Douglas","CI 01 17-4854"
"01","CI",17,4855,"Douglas","CI 01 17-4855"
"01","CI",17,4856,"Douglas","CI 01 17-4856"
"01","CI",17,4885,"Douglas","CI 01 17-4885"
"01","CI",17,4887,"Douglas","CI 01 17-4887"
"01","CI",17,4906,"Douglas","CI 01 17-4906"
"01","CI",17,4910,"Douglas","CI 01 17-4910"
"01","CI",17,4911,"Douglas","CI 01 17-4911"
"01","CI",17,4912,"Douglas","CI 01 17-4912"
"01","CI",17,4914,"Douglas","CI 01 17-4914"
"01","CI",17,4915,"Douglas","CI 01 17-4915"
"01","CI",17,4916,"Douglas","CI 01 17-4916"
"01","CI",17,4917,"Douglas","CI 01 17-4917"
"01","CI",17,4918,"Douglas","CI 01 17-4918"
"01","CI",17,4919,"Douglas","CI 01 17-4919"
"01","CI",17,4920,"Douglas","CI 01 17-4920"
"01","CI",17,4921,"Douglas","CI 01 17-4921"
"01","CI",17,4923,"Douglas","CI 01 17-4923"
"01","CI",17,4924,"Douglas","CI 01 17-4924"
"01","CI",17,4930,"Douglas","CI 01 17-4930"
"01","CI",17,4931,"Douglas","CI 01 17-4931"
"01","CI",17,4933,"Douglas","CI 01 17-4933"
"01","CI",17,4935,"Douglas","CI 01 17-4935"
"01","CI",17,4936,"Douglas","CI 01 17-4936"
"01","CI",17,4937,"Douglas","CI 01 17-4937"
"01","CI",17,4938,"Douglas","CI 01 17-4938"
"01","CI",17,4939,"Douglas","CI 01 17-4939"
"01","CI",17,4940,"Douglas","CI 01 17-4940"
"01","CI",17,4941,"Douglas","CI 01 17-4941"
"01","CI",17,4949,"Douglas","CI 01 17-4949"
"01","CI",17,4994,"Douglas","CI 01 17-4994"
"01","CI",17,4995,"Douglas","CI 01 17-4995"
"01","CI",17,5005,"Douglas","CI 01 17-5005"
"01","CI",17,5012,"Douglas","CI 01 17-5012"
"01","CI",17,5016,"Douglas","CI 01 17-5016"
"01","CI",17,5018,"Douglas","CI 01 17-5018"
"01","CI",17,5073,"Douglas","CI 01 17-5073"
"01","CI",17,5076,"Douglas","CI 01 17-5076"
"01","CI",17,5077,"Douglas","CI 01 17-5077"
"01","CI",17,5078,"Douglas","CI 01 17-5078"
"01","CI",17,5079,"Douglas","CI 01 17-5079"
"01","CI",17,5082,"Douglas","CI 01 17-5082"
"01","CI",17,5083,"Douglas","CI 01 17-5083"
"01","CI",17,5086,"Douglas","CI 01 17-5086"
"01","CI",17,5087,"Douglas","CI 01 17-5087"
"01","CI",17,5088,"Douglas","CI 01 17-5088"
"01","CI",17,5089,"Douglas","CI 01 17-5089"
"01","CI",17,5090,"Douglas","CI 01 17-5090"
"01","CI",17,5092,"Douglas","CI 01 17-5092"
"01","CI",17,5093,"Douglas","CI 01 17-5093"
"01","CI",17,5094,"Douglas","CI 01 17-5094"
"01","CI",17,5116,"Douglas","CI 01 17-5116"
"01","CI",17,5117,"Douglas","CI 01 17-5117"
"01","CI",17,5124,"Douglas","CI 01 17-5124"
"01","CI",17,5125,"Douglas","CI 01 17-5125"
"01","CI",17,5126,"Douglas","CI 01 17-5126"
"01","CI",17,5127,"Douglas","CI 01 17-5127"
"01","CI",17,5128,"Douglas","CI 01 17-5128"
"01","CI",17,5131,"Douglas","CI 01 17-5131"
"01","CI",17,5135,"Douglas","CI 01 17-5135"
"01","CI",17,5174,"Douglas","CI 01 17-5174"
"01","CI",17,5220,"Douglas","CI 01 17-5220"
"01","CI",17,5221,"Douglas","CI 01 17-5221"
"01","CI",17,5222,"Douglas","CI 01 17-5222"
"01","CI",17,5223,"Douglas","CI 01 17-5223"
"01","CI",17,5257,"Douglas","CI 01 17-5257"
"01","CI",17,5259,"Douglas","CI 01 17-5259"
"01","CI",17,5261,"Douglas","CI 01 17-5261"
"01","CI",17,5265,"Douglas","CI 01 17-5265"
"01","CI",17,5268,"Douglas","CI 01 17-5268"
"01","CI",17,5271,"Douglas","CI 01 17-5271"
"01","CI",17,5276,"Douglas","CI 01 17-5276"
"01","CI",17,5283,"Douglas","CI 01 17-5283"
"01","CI",17,5258,"Douglas","CI 01 17-5258"
"01","CI",17,5293,"Douglas","CI 01 17-5293"
"01","CI",17,5305,"Douglas","CI 01 17-5305"
"01","CI",17,5306,"Douglas","CI 01 17-5306"
"01","CI",17,5307,"Douglas","CI 01 17-5307"
"01","CI",17,5312,"Douglas","CI 01 17-5312"
"01","CI",17,5313,"Douglas","CI 01 17-5313"
"01","CI",17,5323,"Douglas","CI 01 17-5323"
"01","CI",17,5324,"Douglas","CI 01 17-5324"
"01","CI",17,5325,"Douglas","CI 01 17-5325"
"01","CI",17,5326,"Douglas","CI 01 17-5326"
"01","CI",17,5327,"Douglas","CI 01 17-5327"
"01","CI",17,5328,"Douglas","CI 01 17-5328"
"01","CI",17,5401,"Douglas","CI 01 17-5401"
"01","CI",17,5402,"Douglas","CI 01 17-5402"
"01","CI",17,5404,"Douglas","CI 01 17-5404"
"01","CI",17,5406,"Douglas","CI 01 17-5406"
"01","CI",17,5460,"Douglas","CI 01 17-5460"
"01","CI",17,5471,"Douglas","CI 01 17-5471"
"01","CI",17,5491,"Douglas","CI 01 17-5491"
"01","CI",17,5492,"Douglas","CI 01 17-5492"
"01","CI",17,5501,"Douglas","CI 01 17-5501"
"01","CI",17,5505,"Douglas","CI 01 17-5505"
"01","CI",17,5506,"Douglas","CI 01 17-5506"
"01","CI",17,5508,"Douglas","CI 01 17-5508"
"01","CI",17,5509,"Douglas","CI 01 17-5509"
"01","CI",17,5511,"Douglas","CI 01 17-5511"
"01","CI",17,5513,"Douglas","CI 01 17-5513"
"01","CI",17,5514,"Douglas","CI 01 17-5514"
"01","CI",17,5493,"Douglas","CI 01 17-5493"
"01","CI",17,5494,"Douglas","CI 01 17-5494"
"01","CI",17,5495,"Douglas","CI 01 17-5495"
"01","CI",17,5497,"Douglas","CI 01 17-5497"
"01","CI",17,5499,"Douglas","CI 01 17-5499"
"01","CI",17,5502,"Douglas","CI 01 17-5502"
"01","CI",17,5515,"Douglas","CI 01 17-5515"
"01","CI",17,5519,"Douglas","CI 01 17-5519"
"01","CI",17,5520,"Douglas","CI 01 17-5520"
"01","CI",17,5528,"Douglas","CI 01 17-5528"
"01","CI",17,5529,"Douglas","CI 01 17-5529"
"01","CI",17,5533,"Douglas","CI 01 17-5533"
"01","CI",17,5534,"Douglas","CI 01 17-5534"
"01","CI",17,5571,"Douglas","CI 01 17-5571"
"01","CI",17,5573,"Douglas","CI 01 17-5573"
"01","CI",17,5578,"Douglas","CI 01 17-5578"
"01","CI",17,5583,"Douglas","CI 01 17-5583"
"01","CI",17,5675,"Douglas","CI 01 17-5675"
"01","CI",17,5772,"Douglas","CI 01 17-5772"
"01","CI",17,5806,"Douglas","CI 01 17-5806"
"01","CI",17,5808,"Douglas","CI 01 17-5808"
"01","CI",17,5809,"Douglas","CI 01 17-5809"
"01","CI",17,5810,"Douglas","CI 01 17-5810"
"01","CI",17,5813,"Douglas","CI 01 17-5813"
"01","CI",17,5820,"Douglas","CI 01 17-5820"
"01","CI",17,5829,"Douglas","CI 01 17-5829"
"01","CI",17,5831,"Douglas","CI 01 17-5831"
"01","CI",17,5840,"Douglas","CI 01 17-5840"
"01","CI",17,5842,"Douglas","CI 01 17-5842"
"01","CI",17,5937,"Douglas","CI 01 17-5937"
"01","CI",17,5938,"Douglas","CI 01 17-5938"
"01","CI",17,5939,"Douglas","CI 01 17-5939"
"01","CI",17,5941,"Douglas","CI 01 17-5941"
"01","CI",17,5942,"Douglas","CI 01 17-5942"
"01","CI",17,5944,"Douglas","CI 01 17-5944"
"01","CI",17,5948,"Douglas","CI 01 17-5948"
"01","CI",17,5965,"Douglas","CI 01 17-5965"
"01","CI",17,6005,"Douglas","CI 01 17-6005"
"01","CI",17,6006,"Douglas","CI 01 17-6006"
"01","CI",17,6009,"Douglas","CI 01 17-6009"
"01","CI",17,6043,"Douglas","CI 01 17-6043"
"01","CI",17,6058,"Douglas","CI 01 17-6058"
"01","CI",17,6061,"Douglas","CI 01 17-6061"
"01","CI",17,6064,"Douglas","CI 01 17-6064"
"01","CI",17,6065,"Douglas","CI 01 17-6065"
"01","CI",17,6067,"Douglas","CI 01 17-6067"
"01","CI",17,6068,"Douglas","CI 01 17-6068"
"01","CI",17,6069,"Douglas","CI 01 17-6069"
"01","CI",17,6070,"Douglas","CI 01 17-6070"
"01","CI",17,6071,"Douglas","CI 01 17-6071"
"01","CI",17,6072,"Douglas","CI 01 17-6072"
"01","CI",17,6073,"Douglas","CI 01 17-6073"
"01","CI",17,6074,"Douglas","CI 01 17-6074"
"01","CI",17,6080,"Douglas","CI 01 17-6080"
"01","CI",17,6081,"Douglas","CI 01 17-6081"
"01","CI",17,6082,"Douglas","CI 01 17-6082"
"01","CI",17,6083,"Douglas","CI 01 17-6083"
"01","CI",17,6087,"Douglas","CI 01 17-6087"
"01","CI",17,6088,"Douglas","CI 01 17-6088"
"01","CI",17,6091,"Douglas","CI 01 17-6091"
"01","CI",17,6172,"Douglas","CI 01 17-6172"
"01","CI",17,6195,"Douglas","CI 01 17-6195"
"01","CI",17,6201,"Douglas","CI 01 17-6201"
"01","CI",17,6202,"Douglas","CI 01 17-6202"
"01","CI",17,6203,"Douglas","CI 01 17-6203"
"01","CI",17,6204,"Douglas","CI 01 17-6204"
"01","CI",17,6205,"Douglas","CI 01 17-6205"
"01","CI",17,6206,"Douglas","CI 01 17-6206"
"01","CI",17,6207,"Douglas","CI 01 17-6207"
"01","CI",17,6208,"Douglas","CI 01 17-6208"
"01","CI",17,6209,"Douglas","CI 01 17-6209"
"01","CI",17,6211,"Douglas","CI 01 17-6211"
"01","CI",17,6213,"Douglas","CI 01 17-6213"
"01","CI",17,6214,"Douglas","CI 01 17-6214"
"01","CI",17,6215,"Douglas","CI 01 17-6215"
"01","CI",17,6232,"Douglas","CI 01 17-6232"
"01","CI",17,6254,"Douglas","CI 01 17-6254"
"01","CI",17,6255,"Douglas","CI 01 17-6255"
"01","CI",17,6256,"Douglas","CI 01 17-6256"
"01","CI",17,6306,"Douglas","CI 01 17-6306"
"01","CI",17,6307,"Douglas","CI 01 17-6307"
"01","CI",17,6308,"Douglas","CI 01 17-6308"
"01","CI",17,6313,"Douglas","CI 01 17-6313"
"01","CI",17,6315,"Douglas","CI 01 17-6315"
"01","CI",17,6316,"Douglas","CI 01 17-6316"
"01","CI",17,6317,"Douglas","CI 01 17-6317"
"01","CI",17,6318,"Douglas","CI 01 17-6318"
"01","CI",17,6319,"Douglas","CI 01 17-6319"
"01","CI",17,6329,"Douglas","CI 01 17-6329"
"01","CI",17,6332,"Douglas","CI 01 17-6332"
"01","CI",17,6341,"Douglas","CI 01 17-6341"
"01","CI",17,6367,"Douglas","CI 01 17-6367"
"01","CI",17,6368,"Douglas","CI 01 17-6368"
"01","CI",17,6370,"Douglas","CI 01 17-6370"
"01","CI",17,6371,"Douglas","CI 01 17-6371"
"01","CI",17,6383,"Douglas","CI 01 17-6383"
"01","CI",17,6384,"Douglas","CI 01 17-6384"
"01","CI",17,6385,"Douglas","CI 01 17-6385"
"01","CI",17,6386,"Douglas","CI 01 17-6386"
"01","CI",17,6394,"Douglas","CI 01 17-6394"
"01","CI",17,6397,"Douglas","CI 01 17-6397"
"01","CI",17,6408,"Douglas","CI 01 17-6408"
"01","CI",17,6409,"Douglas","CI 01 17-6409"
"01","CI",17,6420,"Douglas","CI 01 17-6420"
"01","CI",17,6432,"Douglas","CI 01 17-6432"
"01","CI",17,6433,"Douglas","CI 01 17-6433"
"01","CI",17,6439,"Douglas","CI 01 17-6439"
"01","CI",17,6442,"Douglas","CI 01 17-6442"
"01","CI",17,6444,"Douglas","CI 01 17-6444"
"01","CI",17,6445,"Douglas","CI 01 17-6445"
"01","CI",17,6447,"Douglas","CI 01 17-6447"
"01","CI",17,6448,"Douglas","CI 01 17-6448"
"01","CI",17,6489,"Douglas","CI 01 17-6489"
"01","CI",17,6490,"Douglas","CI 01 17-6490"
"01","CI",17,6491,"Douglas","CI 01 17-6491"
"01","CI",17,6492,"Douglas","CI 01 17-6492"
"01","CI",17,6493,"Douglas","CI 01 17-6493"
"01","CI",17,6496,"Douglas","CI 01 17-6496"
"01","CI",17,6497,"Douglas","CI 01 17-6497"
"01","CI",17,6498,"Douglas","CI 01 17-6498"
"01","CI",17,6499,"Douglas","CI 01 17-6499"
"01","CI",17,6500,"Douglas","CI 01 17-6500"
"01","CI",17,6501,"Douglas","CI 01 17-6501"
"01","CI",17,6506,"Douglas","CI 01 17-6506"
"01","CI",17,6522,"Douglas","CI 01 17-6522"
"01","CI",17,6523,"Douglas","CI 01 17-6523"
"01","CI",17,6542,"Douglas","CI 01 17-6542"
"01","CI",17,6545,"Douglas","CI 01 17-6545"
"01","CI",17,6549,"Douglas","CI 01 17-6549"
"01","CI",17,6553,"Douglas","CI 01 17-6553"
"01","CI",17,6559,"Douglas","CI 01 17-6559"
"01","CI",17,6561,"Douglas","CI 01 17-6561"
"01","CI",17,6562,"Douglas","CI 01 17-6562"
"01","CI",17,6564,"Douglas","CI 01 17-6564"
"01","CI",17,6565,"Douglas","CI 01 17-6565"
"01","CI",17,6566,"Douglas","CI 01 17-6566"
"01","CI",17,6568,"Douglas","CI 01 17-6568"
"01","CI",17,6569,"Douglas","CI 01 17-6569"
"01","CI",17,6570,"Douglas","CI 01 17-6570"
"01","CI",17,6571,"Douglas","CI 01 17-6571"
"01","CI",17,6572,"Douglas","CI 01 17-6572"
"01","CI",17,6573,"Douglas","CI 01 17-6573"
"01","CI",17,6575,"Douglas","CI 01 17-6575"
"01","CI",17,6576,"Douglas","CI 01 17-6576"
"01","CI",17,6589,"Douglas","CI 01 17-6589"
"01","CI",17,6592,"Douglas","CI 01 17-6592"
"01","CI",17,6597,"Douglas","CI 01 17-6597"
"01","CI",17,6599,"Douglas","CI 01 17-6599"
"01","CI",17,6600,"Douglas","CI 01 17-6600"
"01","CI",17,6601,"Douglas","CI 01 17-6601"
"01","CI",17,6602,"Douglas","CI 01 17-6602"
"01","CI",17,6604,"Douglas","CI 01 17-6604"
"01","CI",17,6605,"Douglas","CI 01 17-6605"
"01","CI",17,6607,"Douglas","CI 01 17-6607"
"01","CI",17,6608,"Douglas","CI 01 17-6608"
"01","CI",17,6609,"Douglas","CI 01 17-6609"
"01","CI",17,6610,"Douglas","CI 01 17-6610"
"01","CI",17,6611,"Douglas","CI 01 17-6611"
"01","CI",17,6612,"Douglas","CI 01 17-6612"
"01","CI",17,6613,"Douglas","CI 01 17-6613"
"01","CI",17,6614,"Douglas","CI 01 17-6614"
"01","CI",17,6616,"Douglas","CI 01 17-6616"
"01","CI",17,6617,"Douglas","CI 01 17-6617"
"01","CI",17,6620,"Douglas","CI 01 17-6620"
"01","CI",17,6621,"Douglas","CI 01 17-6621"
"01","CI",17,6622,"Douglas","CI 01 17-6622"
"01","CI",17,6623,"Douglas","CI 01 17-6623"
"01","CI",17,6625,"Douglas","CI 01 17-6625"
"01","CI",17,6626,"Douglas","CI 01 17-6626"
"01","CI",17,6627,"Douglas","CI 01 17-6627"
"01","CI",17,6628,"Douglas","CI 01 17-6628"
"01","CI",17,6629,"Douglas","CI 01 17-6629"
"01","CI",17,6630,"Douglas","CI 01 17-6630"
"01","CI",17,6633,"Douglas","CI 01 17-6633"
"01","CI",17,6635,"Douglas","CI 01 17-6635"
"01","CI",17,6637,"Douglas","CI 01 17-6637"
"01","CI",17,6643,"Douglas","CI 01 17-6643"
"01","CI",17,6679,"Douglas","CI 01 17-6679"
"01","CI",17,6680,"Douglas","CI 01 17-6680"
"01","CI",17,6682,"Douglas","CI 01 17-6682"
"01","CI",17,6683,"Douglas","CI 01 17-6683"
"01","CI",17,6685,"Douglas","CI 01 17-6685"
"01","CI",17,6686,"Douglas","CI 01 17-6686"
"01","CI",17,6687,"Douglas","CI 01 17-6687"
"01","CI",17,6688,"Douglas","CI 01 17-6688"
"01","CI",17,6689,"Douglas","CI 01 17-6689"
"01","CI",17,6690,"Douglas","CI 01 17-6690"
"01","CI",17,6691,"Douglas","CI 01 17-6691"
"01","CI",17,6708,"Douglas","CI 01 17-6708"
"01","CI",17,6709,"Douglas","CI 01 17-6709"
"01","CI",17,6710,"Douglas","CI 01 17-6710"
"01","CI",17,6741,"Douglas","CI 01 17-6741"
"01","CI",17,6742,"Douglas","CI 01 17-6742"
"01","CI",17,6743,"Douglas","CI 01 17-6743"
"01","CI",17,6744,"Douglas","CI 01 17-6744"
"01","CI",17,6745,"Douglas","CI 01 17-6745"
"01","CI",17,6746,"Douglas","CI 01 17-6746"
"01","CI",17,6747,"Douglas","CI 01 17-6747"
"01","CI",17,6748,"Douglas","CI 01 17-6748"
"01","CI",17,6749,"Douglas","CI 01 17-6749"
"01","CI",17,6751,"Douglas","CI 01 17-6751"
"01","CI",17,6754,"Douglas","CI 01 17-6754"
"01","CI",17,6755,"Douglas","CI 01 17-6755"
"01","CI",17,6757,"Douglas","CI 01 17-6757"
"01","CI",17,6758,"Douglas","CI 01 17-6758"
"01","CI",17,6779,"Douglas","CI 01 17-6779"
"01","CI",17,6783,"Douglas","CI 01 17-6783"
"01","CI",17,6786,"Douglas","CI 01 17-6786"
"01","CI",17,6797,"Douglas","CI 01 17-6797"
"01","CI",17,6853,"Douglas","CI 01 17-6853"
"01","CI",17,6855,"Douglas","CI 01 17-6855"
"01","CI",17,6856,"Douglas","CI 01 17-6856"
"01","CI",17,6857,"Douglas","CI 01 17-6857"
"01","CI",17,6858,"Douglas","CI 01 17-6858"
"01","CI",17,6860,"Douglas","CI 01 17-6860"
"01","CI",17,6861,"Douglas","CI 01 17-6861"
"01","CI",17,6862,"Douglas","CI 01 17-6862"
"01","CI",17,6863,"Douglas","CI 01 17-6863"
"01","CI",17,6864,"Douglas","CI 01 17-6864"
"01","CI",17,6865,"Douglas","CI 01 17-6865"
"01","CI",17,6866,"Douglas","CI 01 17-6866"
"01","CI",17,6867,"Douglas","CI 01 17-6867"
"01","CI",17,6868,"Douglas","CI 01 17-6868"
"01","CI",17,6869,"Douglas","CI 01 17-6869"
"01","CI",17,6871,"Douglas","CI 01 17-6871"
"01","CI",17,6874,"Douglas","CI 01 17-6874"
"01","CI",17,6894,"Douglas","CI 01 17-6894"
"01","CI",17,6895,"Douglas","CI 01 17-6895"
"01","CI",17,6896,"Douglas","CI 01 17-6896"
"01","CI",17,6897,"Douglas","CI 01 17-6897"
"01","CI",17,6898,"Douglas","CI 01 17-6898"
"01","CI",17,6899,"Douglas","CI 01 17-6899"
"01","CI",17,6900,"Douglas","CI 01 17-6900"
"01","CI",17,6903,"Douglas","CI 01 17-6903"
"01","CI",17,6904,"Douglas","CI 01 17-6904"
"01","CI",17,6906,"Douglas","CI 01 17-6906"
"01","CI",17,6912,"Douglas","CI 01 17-6912"
"01","CI",17,6913,"Douglas","CI 01 17-6913"
"01","CI",17,6914,"Douglas","CI 01 17-6914"
"01","CI",17,6915,"Douglas","CI 01 17-6915"
"01","CI",17,6916,"Douglas","CI 01 17-6916"
"01","CI",17,6917,"Douglas","CI 01 17-6917"
"01","CI",17,6918,"Douglas","CI 01 17-6918"
"01","CI",17,6919,"Douglas","CI 01 17-6919"
"01","CI",17,6920,"Douglas","CI 01 17-6920"
"01","CI",17,6921,"Douglas","CI 01 17-6921"
"01","CI",17,6922,"Douglas","CI 01 17-6922"
"01","CI",17,6923,"Douglas","CI 01 17-6923"
"01","CI",17,6925,"Douglas","CI 01 17-6925"
"01","CI",17,6938,"Douglas","CI 01 17-6938"
"01","CI",17,6939,"Douglas","CI 01 17-6939"
"01","CI",17,6940,"Douglas","CI 01 17-6940"
"01","CI",17,6941,"Douglas","CI 01 17-6941"
"01","CI",17,6942,"Douglas","CI 01 17-6942"
"01","CI",17,6944,"Douglas","CI 01 17-6944"
"01","CI",17,6965,"Douglas","CI 01 17-6965"
"01","CI",17,6968,"Douglas","CI 01 17-6968"
"01","CI",17,6969,"Douglas","CI 01 17-6969"
"01","CI",17,6971,"Douglas","CI 01 17-6971"
"01","CI",17,6973,"Douglas","CI 01 17-6973"
"01","CI",17,7023,"Douglas","CI 01 17-7023"
"01","CI",17,7027,"Douglas","CI 01 17-7027"
"01","CI",17,7029,"Douglas","CI 01 17-7029"
"01","CI",17,7030,"Douglas","CI 01 17-7030"
"01","CI",17,7044,"Douglas","CI 01 17-7044"
"01","CI",17,7058,"Douglas","CI 01 17-7058"
"01","CI",17,7061,"Douglas","CI 01 17-7061"
"01","CI",17,7064,"Douglas","CI 01 17-7064"
"01","CI",17,7068,"Douglas","CI 01 17-7068"
